Time (s), Heater (%), Temperature (°C)
2.883745343685150146e+02,4.000000000000000000e+01,1.071299999999999955e+02
2.893774135112762451e+02,4.000000000000000000e+01,1.072999999999999972e+02
2.903779811859130859e+02,4.000000000000000000e+01,1.072800000000000011e+02
2.913800773620605469e+02,4.000000000000000000e+01,1.074200000000000017e+02
2.923837616443634033e+02,4.000000000000000000e+01,1.075900000000000034e+02
2.933870189189910889e+02,4.000000000000000000e+01,1.077600000000000051e+02
2.943868777751922607e+02,4.000000000000000000e+01,1.078100000000000023e+02
2.953867166042327881e+02,4.000000000000000000e+01,1.079599999999999937e+02
2.963899772167205811e+02,4.000000000000000000e+01,1.081800000000000068e+02
2.973916082382202148e+02,4.000000000000000000e+01,1.082500000000000000e+02
2.983919792175292969e+02,4.000000000000000000e+01,1.083700000000000045e+02
2.993928599357604980e+02,4.000000000000000000e+01,1.085900000000000034e+02
3.003970031738281250e+02,4.000000000000000000e+01,1.087199999999999989e+02
3.013939003944396973e+02,4.000000000000000000e+01,1.086899999999999977e+02
3.023921678066253662e+02,4.000000000000000000e+01,1.088900000000000006e+02
3.033879725933074951e+02,4.000000000000000000e+01,1.090300000000000011e+02
3.043916506767272949e+02,4.000000000000000000e+01,1.091599999999999966e+02
3.053939309120178223e+02,4.000000000000000000e+01,1.092300000000000040e+02
3.063951497077941895e+02,4.000000000000000000e+01,1.093499999999999943e+02
3.073988366127014160e+02,4.000000000000000000e+01,1.093799999999999955e+02
3.083992388248443604e+02,4.000000000000000000e+01,1.096400000000000006e+02
3.093981716632843018e+02,4.000000000000000000e+01,1.097199999999999989e+02
3.103941833972930908e+02,4.000000000000000000e+01,1.098400000000000034e+02
3.113980987071990967e+02,4.000000000000000000e+01,1.099099999999999966e+02
3.124000172615051270e+02,4.000000000000000000e+01,1.101099999999999994e+02
3.134009361267089844e+02,4.000000000000000000e+01,1.102099999999999937e+02
3.143985540866851807e+02,4.000000000000000000e+01,1.102999999999999972e+02
3.153974852561950684e+02,4.000000000000000000e+01,1.104500000000000028e+02
