Time (sec),  Heater (%),  Temperature (C)
9.881636908054351807e+02,5.500000000000000000e+01,1.200799999999999983e+02
9.891627802848815918e+02,5.500000000000000000e+01,1.204000000000000057e+02
9.901675133705139160e+02,5.500000000000000000e+01,1.206599999999999966e+02
9.911671462059020996e+02,5.500000000000000000e+01,1.207399999999999949e+02
9.921780014038085938e+02,5.500000000000000000e+01,1.207900000000000063e+02
9.937546679973602295e+02,5.500000000000000000e+01,1.210799999999999983e+02
9.947592818737030029e+02,5.500000000000000000e+01,1.212000000000000028e+02
9.957497484683990479e+02,5.500000000000000000e+01,1.214500000000000028e+02
9.967406837940216064e+02,5.500000000000000000e+01,1.215400000000000063e+02
9.977402825355529785e+02,5.500000000000000000e+01,1.217099999999999937e+02
9.987421741485595703e+02,5.500000000000000000e+01,1.219800000000000040e+02
9.997471904754638672e+02,5.500000000000000000e+01,1.220600000000000023e+02
1.001019217729568481e+03,5.500000000000000000e+01,1.223499999999999943e+02
1.002889155626296997e+03,5.500000000000000000e+01,1.227399999999999949e+02
1.003881750583648682e+03,5.500000000000000000e+01,1.229800000000000040e+02
1.004894778013229370e+03,5.500000000000000000e+01,1.231099999999999994e+02
1.005891729354858398e+03,5.500000000000000000e+01,1.232500000000000000e+02
1.006893078565597534e+03,5.500000000000000000e+01,1.235699999999999932e+02
1.007887425661087036e+03,5.500000000000000000e+01,1.235900000000000034e+02
1.008889182090759277e+03,5.500000000000000000e+01,1.238599999999999994e+02
1.009888394832611084e+03,5.500000000000000000e+01,1.240100000000000051e+02
1.010886012554168701e+03,5.500000000000000000e+01,1.241299999999999955e+02
1.011877148866653442e+03,5.500000000000000000e+01,1.242999999999999972e+02
1.012880698442459106e+03,5.500000000000000000e+01,1.246200000000000045e+02
1.013879055023193359e+03,5.500000000000000000e+01,1.248900000000000006e+02
1.014878656625747681e+03,5.500000000000000000e+01,1.250300000000000011e+02
1.015873973846435547e+03,5.500000000000000000e+01,1.252099999999999937e+02
1.016876947879791260e+03,5.500000000000000000e+01,1.255499999999999972e+02
1.017880013227462769e+03,5.500000000000000000e+01,1.256200000000000045e+02
1.018881296157836914e+03,5.500000000000000000e+01,1.259599999999999937e+02
1.019879025459289551e+03,5.500000000000000000e+01,1.260600000000000023e+02
1.020878221988677979e+03,5.500000000000000000e+01,1.263299999999999983e+02
1.021877226829528809e+03,5.500000000000000000e+01,1.264500000000000028e+02
1.022880216836929321e+03,5.500000000000000000e+01,1.267900000000000063e+02
1.023882836818695068e+03,5.500000000000000000e+01,1.269599999999999937e+02
1.024887230873107910e+03,5.500000000000000000e+01,1.270400000000000063e+02
1.025884780168533325e+03,5.500000000000000000e+01,1.271099999999999994e+02
1.026882348060607910e+03,5.500000000000000000e+01,1.273299999999999983e+02
1.027885390520095825e+03,5.500000000000000000e+01,1.274300000000000068e+02
1.028882868289947510e+03,5.500000000000000000e+01,1.274500000000000028e+02
1.029881782531738281e+03,5.500000000000000000e+01,1.274300000000000068e+02
1.030880470037460327e+03,5.500000000000000000e+01,1.275699999999999932e+02
1.031880682945251465e+03,5.500000000000000000e+01,1.279200000000000017e+02
1.032884766101837158e+03,5.500000000000000000e+01,1.279399999999999977e+02
1.033883824586868286e+03,5.500000000000000000e+01,1.280399999999999920e+02
1.034886798858642578e+03,5.500000000000000000e+01,1.282800000000000011e+02
1.035878003358840942e+03,5.500000000000000000e+01,1.283100000000000023e+02
1.036883421897888184e+03,5.500000000000000000e+01,1.284300000000000068e+02
1.037874322414398193e+03,5.500000000000000000e+01,1.286500000000000057e+02
1.038879283905029297e+03,5.500000000000000000e+01,1.285300000000000011e+02
1.039884238243103027e+03,5.500000000000000000e+01,1.289199999999999875e+02
1.040887257814407349e+03,5.500000000000000000e+01,1.288899999999999864e+02
1.041886013507843018e+03,5.500000000000000000e+01,1.290900000000000034e+02
1.042886208772659302e+03,5.500000000000000000e+01,1.292100000000000080e+02
1.043883681774139404e+03,5.500000000000000000e+01,1.293600000000000136e+02
1.044888070583343506e+03,5.500000000000000000e+01,1.293600000000000136e+02
1.045883206605911255e+03,5.500000000000000000e+01,1.296200000000000045e+02
1.046884699106216431e+03,5.500000000000000000e+01,1.298199999999999932e+02
1.047878775596618652e+03,5.500000000000000000e+01,1.299199999999999875e+02
1.048882282972335815e+03,5.500000000000000000e+01,1.299199999999999875e+02
1.049875354528427124e+03,5.500000000000000000e+01,1.299699999999999989e+02
1.050869359254837036e+03,5.500000000000000000e+01,1.299900000000000091e+02
1.051867515087127686e+03,5.500000000000000000e+01,1.302100000000000080e+02
1.052867130517959595e+03,5.500000000000000000e+01,1.303600000000000136e+02
1.053865126848220825e+03,5.500000000000000000e+01,1.304300000000000068e+02
1.054867213010787964e+03,5.500000000000000000e+01,1.304799999999999898e+02
1.055867410182952881e+03,5.500000000000000000e+01,1.307700000000000102e+02
1.056868221759796143e+03,5.500000000000000000e+01,1.309399999999999977e+02
1.057873699665069580e+03,5.500000000000000000e+01,1.311399999999999864e+02
1.058871791839599609e+03,5.500000000000000000e+01,1.312400000000000091e+02
1.059870278596878052e+03,5.500000000000000000e+01,1.312800000000000011e+02
1.060873853445053101e+03,5.500000000000000000e+01,1.314799999999999898e+02
1.061877071142196655e+03,5.500000000000000000e+01,1.316699999999999875e+02
1.062882889032363892e+03,5.500000000000000000e+01,1.318000000000000114e+02
1.063881741046905518e+03,5.500000000000000000e+01,1.319199999999999875e+02
1.064881811141967773e+03,5.500000000000000000e+01,1.320399999999999920e+02
1.065880196571350098e+03,5.500000000000000000e+01,1.324300000000000068e+02
1.066880520105361938e+03,5.500000000000000000e+01,1.324099999999999966e+02
1.067878151655197144e+03,5.500000000000000000e+01,1.325999999999999943e+02
1.068873935937881470e+03,5.500000000000000000e+01,1.328499999999999943e+02
1.069875177621841431e+03,5.500000000000000000e+01,1.330200000000000102e+02
1.070876239538192749e+03,5.500000000000000000e+01,1.331599999999999966e+02
1.071867203235626221e+03,5.500000000000000000e+01,1.332100000000000080e+02
1.072871457815170288e+03,5.500000000000000000e+01,1.331899999999999977e+02
1.073868134021759033e+03,5.500000000000000000e+01,1.332400000000000091e+02
1.074873335361480713e+03,5.500000000000000000e+01,1.333799999999999955e+02
1.075874748706817627e+03,5.500000000000000000e+01,1.335800000000000125e+02
1.076874795913696289e+03,5.500000000000000000e+01,1.335800000000000125e+02
1.077873703956604004e+03,5.500000000000000000e+01,1.336299999999999955e+02
1.078873708009719849e+03,5.500000000000000000e+01,1.335099999999999909e+02
1.079878217220306396e+03,5.500000000000000000e+01,1.338199999999999932e+02
1.080878801584243774e+03,5.500000000000000000e+01,1.338000000000000114e+02
1.081878566741943359e+03,5.500000000000000000e+01,1.339000000000000057e+02
1.082877668380737305e+03,5.500000000000000000e+01,1.339699999999999989e+02
1.083873367547988892e+03,5.500000000000000000e+01,1.342100000000000080e+02
1.084877243280410767e+03,5.500000000000000000e+01,1.341899999999999977e+02
1.085878179073333740e+03,5.500000000000000000e+01,1.342599999999999909e+02
1.086873901367187500e+03,5.500000000000000000e+01,1.345999999999999943e+02
1.087872909784317017e+03,5.500000000000000000e+01,1.344799999999999898e+02
1.088870488882064819e+03,5.500000000000000000e+01,1.345800000000000125e+02
1.089872378826141357e+03,5.500000000000000000e+01,1.347800000000000011e+02
1.090872567892074585e+03,5.500000000000000000e+01,1.348000000000000114e+02
1.091873155355453491e+03,5.500000000000000000e+01,1.349000000000000057e+02
1.092863771200180054e+03,5.500000000000000000e+01,1.349199999999999875e+02
1.093864525318145752e+03,5.500000000000000000e+01,1.350399999999999920e+02
1.094862381696701050e+03,5.500000000000000000e+01,1.351899999999999977e+02
1.095863611221313477e+03,5.500000000000000000e+01,1.350900000000000034e+02
1.096862452268600464e+03,5.500000000000000000e+01,1.353600000000000136e+02
1.097860132932662964e+03,5.500000000000000000e+01,1.353100000000000023e+02
1.098855494022369385e+03,5.500000000000000000e+01,1.353400000000000034e+02
1.099859151363372803e+03,5.500000000000000000e+01,1.353600000000000136e+02
1.100861794233322144e+03,5.500000000000000000e+01,1.355300000000000011e+02
1.101861789464950562e+03,5.500000000000000000e+01,1.356100000000000136e+02
1.102863723039627075e+03,5.500000000000000000e+01,1.356800000000000068e+02
1.103866773128509521e+03,5.500000000000000000e+01,1.358700000000000045e+02
1.104860345840454102e+03,5.500000000000000000e+01,1.360200000000000102e+02
1.105852910995483398e+03,5.500000000000000000e+01,1.363400000000000034e+02
1.106854393243789673e+03,5.500000000000000000e+01,1.364399999999999977e+02
1.107853643178939819e+03,5.500000000000000000e+01,1.365300000000000011e+02
1.108854243516921997e+03,5.500000000000000000e+01,1.366800000000000068e+02
1.109852855443954468e+03,5.500000000000000000e+01,1.368000000000000114e+02
1.110856183528900146e+03,5.500000000000000000e+01,1.370000000000000000e+02
1.111849364042282104e+03,5.500000000000000000e+01,1.370000000000000000e+02
1.112882765054702759e+03,5.500000000000000000e+01,1.372400000000000091e+02
1.114043657779693604e+03,5.500000000000000000e+01,1.373600000000000136e+02
1.115042838811874390e+03,5.500000000000000000e+01,1.375800000000000125e+02
1.116062956333160400e+03,5.500000000000000000e+01,1.376800000000000068e+02
1.117061869144439697e+03,5.500000000000000000e+01,1.377800000000000011e+02
1.118058031082153320e+03,5.500000000000000000e+01,1.378000000000000114e+02
1.119058867454528809e+03,5.500000000000000000e+01,1.379499999999999886e+02
1.120061365127563477e+03,5.500000000000000000e+01,1.379499999999999886e+02
1.121088567972183228e+03,5.500000000000000000e+01,1.381699999999999875e+02
1.122127134323120117e+03,5.500000000000000000e+01,1.381699999999999875e+02
1.123128398895263672e+03,5.500000000000000000e+01,1.383199999999999932e+02
1.124124053716659546e+03,5.500000000000000000e+01,1.385600000000000023e+02
1.125121344327926636e+03,5.500000000000000000e+01,1.385600000000000023e+02
1.126121231794357300e+03,5.500000000000000000e+01,1.387299999999999898e+02
1.127121695995330811e+03,5.500000000000000000e+01,1.389300000000000068e+02
1.128123477697372437e+03,5.500000000000000000e+01,1.389499999999999886e+02
1.129124186515808105e+03,5.500000000000000000e+01,1.390200000000000102e+02
1.130122886657714844e+03,5.500000000000000000e+01,1.388799999999999955e+02
1.131122761726379395e+03,5.500000000000000000e+01,1.391200000000000045e+02
1.132118058204650879e+03,5.500000000000000000e+01,1.392400000000000091e+02
1.133121403694152832e+03,5.500000000000000000e+01,1.392700000000000102e+02
1.134119175434112549e+03,5.500000000000000000e+01,1.392199999999999989e+02
1.135115734338760376e+03,5.500000000000000000e+01,1.392700000000000102e+02
1.136110569000244141e+03,5.500000000000000000e+01,1.391500000000000057e+02
1.137104292154312134e+03,5.500000000000000000e+01,1.394600000000000080e+02
1.138102695941925049e+03,5.500000000000000000e+01,1.396800000000000068e+02
1.139107514142990112e+03,5.500000000000000000e+01,1.397599999999999909e+02
1.140104896545410156e+03,5.500000000000000000e+01,1.397299999999999898e+02
1.141106127738952637e+03,5.500000000000000000e+01,1.397299999999999898e+02
1.142100370168685913e+03,5.500000000000000000e+01,1.399499999999999886e+02
1.143102190732955933e+03,5.500000000000000000e+01,1.399499999999999886e+02
1.144095651865005493e+03,5.500000000000000000e+01,1.400000000000000000e+02
1.145099546432495117e+03,5.500000000000000000e+01,1.401500000000000057e+02
1.146102863311767578e+03,5.500000000000000000e+01,1.403199999999999932e+02
1.147101811647415161e+03,5.500000000000000000e+01,1.406299999999999955e+02
1.148097867965698242e+03,5.500000000000000000e+01,1.407800000000000011e+02
1.149095351934432983e+03,5.500000000000000000e+01,1.408100000000000023e+02
1.150098186254501343e+03,5.500000000000000000e+01,1.408499999999999943e+02
1.151095162153244019e+03,5.500000000000000000e+01,1.408499999999999943e+02
1.152087151765823364e+03,5.500000000000000000e+01,1.412199999999999989e+02
1.153089229583740234e+03,5.500000000000000000e+01,1.410999999999999943e+02
1.154089276313781738e+03,5.500000000000000000e+01,1.413199999999999932e+02
1.155085206031799316e+03,2.500000000000000000e+01,1.415099999999999909e+02
1.156088215112686157e+03,2.500000000000000000e+01,1.418100000000000023e+02
1.157082888126373291e+03,2.500000000000000000e+01,1.417800000000000011e+02
1.158080277204513550e+03,2.500000000000000000e+01,1.417800000000000011e+02
1.159078613281250000e+03,2.500000000000000000e+01,1.417599999999999909e+02
1.160077132463455200e+03,2.500000000000000000e+01,1.417599999999999909e+02
1.161082884311676025e+03,2.500000000000000000e+01,1.417100000000000080e+02
1.162081790685653687e+03,2.500000000000000000e+01,1.417100000000000080e+02
1.163081762313842773e+03,2.500000000000000000e+01,1.413400000000000034e+02
1.164079476594924927e+03,2.500000000000000000e+01,1.413400000000000034e+02
1.165084267139434814e+03,2.500000000000000000e+01,1.409799999999999898e+02
1.166081799030303955e+03,2.500000000000000000e+01,1.407800000000000011e+02
1.167081778287887573e+03,2.500000000000000000e+01,1.404199999999999875e+02
1.168079377412796021e+03,2.500000000000000000e+01,1.402199999999999989e+02
1.169077078580856323e+03,2.500000000000000000e+01,1.397599999999999909e+02
1.170074261426925659e+03,2.500000000000000000e+01,1.396599999999999966e+02
1.171065017938613892e+03,2.500000000000000000e+01,1.392899999999999920e+02
1.172056086540222168e+03,2.500000000000000000e+01,1.389499999999999886e+02
1.173058961391448975e+03,2.500000000000000000e+01,1.385399999999999920e+02
1.174054077863693237e+03,2.500000000000000000e+01,1.381899999999999977e+02
1.175056540727615356e+03,2.500000000000000000e+01,1.378000000000000114e+02
1.176059609651565552e+03,2.500000000000000000e+01,1.373600000000000136e+02
1.177057778120040894e+03,2.500000000000000000e+01,1.370699999999999932e+02
1.178054270267486572e+03,2.500000000000000000e+01,1.367500000000000000e+02
1.179052781581878662e+03,2.500000000000000000e+01,1.365600000000000023e+02
1.180051042318344116e+03,2.500000000000000000e+01,1.363100000000000023e+02
1.181045921802520752e+03,2.500000000000000000e+01,1.359000000000000057e+02
1.182051213741302490e+03,2.500000000000000000e+01,1.356500000000000057e+02
1.183047216892242432e+03,2.500000000000000000e+01,1.352100000000000080e+02
1.184051754951477051e+03,2.500000000000000000e+01,1.350000000000000000e+02
1.185051716327667236e+03,2.500000000000000000e+01,1.346800000000000068e+02
1.186053866624832153e+03,2.500000000000000000e+01,1.343799999999999955e+02
1.187052779197692871e+03,2.500000000000000000e+01,1.340200000000000102e+02
1.188051697731018066e+03,2.500000000000000000e+01,1.336800000000000068e+02
1.189052282571792603e+03,2.500000000000000000e+01,1.331599999999999966e+02
1.190050330877304077e+03,2.500000000000000000e+01,1.328199999999999932e+02
1.191054390907287598e+03,2.500000000000000000e+01,1.323799999999999955e+02
1.192057075977325439e+03,2.500000000000000000e+01,1.320399999999999920e+02
1.193060692548751831e+03,2.500000000000000000e+01,1.316500000000000057e+02
1.194053668022155762e+03,2.500000000000000000e+01,1.310600000000000023e+02
