Tiempo (seg), Entrada 25 (%), Temperatura 1 (°C)
5.305110158920288086e+03,3.000000000000000000e+01,8.379999999999999716e+01
5.306114917039871216e+03,3.000000000000000000e+01,8.376999999999999602e+01
5.307117107629776001e+03,3.000000000000000000e+01,8.384999999999999432e+01
5.308120702981948853e+03,3.000000000000000000e+01,8.392000000000000171e+01
5.309119649410247803e+03,3.000000000000000000e+01,8.414000000000000057e+01
5.310112129688262939e+03,3.000000000000000000e+01,8.417000000000000171e+01
5.311116821527481079e+03,3.000000000000000000e+01,8.414000000000000057e+01
5.312116560697555542e+03,3.000000000000000000e+01,8.412000000000000455e+01
5.313114023685455322e+03,3.000000000000000000e+01,8.418999999999999773e+01
5.314105031013488770e+03,3.000000000000000000e+01,8.423999999999999488e+01
5.315095920085906982e+03,3.000000000000000000e+01,8.423999999999999488e+01
5.316100615501403809e+03,3.000000000000000000e+01,8.426000000000000512e+01
5.317093857288360596e+03,3.000000000000000000e+01,8.456000000000000227e+01
5.318098103284835815e+03,3.000000000000000000e+01,8.456000000000000227e+01
5.319103969812393188e+03,3.000000000000000000e+01,8.456000000000000227e+01
5.320103319406509399e+03,3.000000000000000000e+01,8.459999999999999432e+01
5.321107972860336304e+03,3.000000000000000000e+01,8.462999999999999545e+01
5.322111559867858887e+03,3.000000000000000000e+01,8.457999999999999829e+01
5.323103758096694946e+03,3.000000000000000000e+01,8.468000000000000682e+01
5.324095874786376953e+03,3.000000000000000000e+01,8.465000000000000568e+01
5.325099085807800293e+03,3.000000000000000000e+01,8.468000000000000682e+01
5.326104552268981934e+03,3.000000000000000000e+01,8.473000000000000398e+01
5.327105097293853760e+03,3.000000000000000000e+01,8.473000000000000398e+01
5.328096324920654297e+03,3.000000000000000000e+01,8.470000000000000284e+01
5.329094930887222290e+03,3.000000000000000000e+01,8.473000000000000398e+01
5.330093496084213257e+03,3.000000000000000000e+01,8.470000000000000284e+01
5.331093888282775879e+03,3.000000000000000000e+01,8.475000000000000000e+01
5.332084980726242065e+03,3.000000000000000000e+01,8.495000000000000284e+01
5.333079617023468018e+03,3.000000000000000000e+01,8.487000000000000455e+01
5.334084719181060791e+03,3.000000000000000000e+01,8.509000000000000341e+01
5.335085427522659302e+03,3.000000000000000000e+01,8.512000000000000455e+01
5.336087102413177490e+03,3.000000000000000000e+01,8.506999999999999318e+01
5.337083222389221191e+03,3.000000000000000000e+01,8.514000000000000057e+01
5.338080092668533325e+03,3.000000000000000000e+01,8.514000000000000057e+01
5.339075703859329224e+03,3.000000000000000000e+01,8.520999999999999375e+01
5.340077054977416992e+03,3.000000000000000000e+01,8.518999999999999773e+01
5.341076815366744995e+03,3.000000000000000000e+01,8.518999999999999773e+01
5.342081752300262451e+03,3.000000000000000000e+01,8.526000000000000512e+01
5.343073235273361206e+03,3.000000000000000000e+01,8.526000000000000512e+01
5.344075723886489868e+03,3.000000000000000000e+01,8.535999999999999943e+01
5.345067838668823242e+03,3.000000000000000000e+01,8.545999999999999375e+01
5.346070719718933105e+03,3.000000000000000000e+01,8.557999999999999829e+01
5.347063864231109619e+03,3.000000000000000000e+01,8.560999999999999943e+01
5.348069205760955811e+03,3.000000000000000000e+01,8.560999999999999943e+01
5.349075084924697876e+03,3.000000000000000000e+01,8.565000000000000568e+01
5.350073784112930298e+03,3.000000000000000000e+01,8.570000000000000284e+01
5.351073917150497437e+03,3.000000000000000000e+01,8.575000000000000000e+01
5.352076466321945190e+03,3.000000000000000000e+01,8.592000000000000171e+01
5.353067613601684570e+03,3.000000000000000000e+01,8.590000000000000568e+01
5.354059076786041260e+03,3.000000000000000000e+01,8.600000000000000000e+01
5.355055349349975586e+03,3.000000000000000000e+01,8.601999999999999602e+01
5.356056397914886475e+03,3.000000000000000000e+01,8.609000000000000341e+01
5.357058091163635254e+03,3.000000000000000000e+01,8.612000000000000455e+01
5.358050890684127808e+03,3.000000000000000000e+01,8.601999999999999602e+01
5.359041985988616943e+03,3.000000000000000000e+01,8.609000000000000341e+01
5.360033343791961670e+03,3.000000000000000000e+01,8.609000000000000341e+01
5.361039100646972656e+03,3.000000000000000000e+01,8.612000000000000455e+01
5.362043958902359009e+03,3.000000000000000000e+01,8.614000000000000057e+01
5.363043716669082642e+03,3.000000000000000000e+01,8.617000000000000171e+01
5.364046771764755249e+03,3.000000000000000000e+01,8.618999999999999773e+01
5.365044905662536621e+03,3.000000000000000000e+01,8.629000000000000625e+01
5.366048098802566528e+03,3.000000000000000000e+01,8.643999999999999773e+01
5.367043142557144165e+03,3.000000000000000000e+01,8.660999999999999943e+01
5.368035622119903564e+03,3.000000000000000000e+01,8.660999999999999943e+01
5.369026253223419189e+03,3.000000000000000000e+01,8.660999999999999943e+01
5.370019674539566040e+03,3.000000000000000000e+01,8.656000000000000227e+01
5.371024149656295776e+03,3.000000000000000000e+01,8.665999999999999659e+01
5.372030102729797363e+03,3.000000000000000000e+01,8.665999999999999659e+01
5.373022972345352173e+03,3.000000000000000000e+01,8.668000000000000682e+01
5.374028098106384277e+03,3.000000000000000000e+01,8.668000000000000682e+01
5.375026533842086792e+03,3.000000000000000000e+01,8.673000000000000398e+01
5.376028106451034546e+03,3.000000000000000000e+01,8.678000000000000114e+01
5.377031392574310303e+03,3.000000000000000000e+01,8.673000000000000398e+01
5.378035327672958374e+03,3.000000000000000000e+01,8.678000000000000114e+01
5.379038106203079224e+03,3.000000000000000000e+01,8.696999999999999886e+01
5.380034750461578369e+03,3.000000000000000000e+01,8.701999999999999602e+01
5.381040091514587402e+03,3.000000000000000000e+01,8.700000000000000000e+01
5.382043705463409424e+03,3.000000000000000000e+01,8.701999999999999602e+01
5.383043363571166992e+03,3.000000000000000000e+01,8.706999999999999318e+01
5.384034096717834473e+03,3.000000000000000000e+01,8.704999999999999716e+01
5.385036266326904297e+03,3.000000000000000000e+01,8.709000000000000341e+01
5.386039083242416382e+03,3.000000000000000000e+01,8.712000000000000455e+01
5.387040370941162109e+03,3.000000000000000000e+01,8.717000000000000171e+01
5.388040456533432007e+03,3.000000000000000000e+01,8.718999999999999773e+01
5.389033995151519775e+03,3.000000000000000000e+01,8.717000000000000171e+01
5.390025003433227539e+03,3.000000000000000000e+01,8.731000000000000227e+01
5.391029621601104736e+03,3.000000000000000000e+01,8.723999999999999488e+01
5.392020012617111206e+03,3.000000000000000000e+01,8.743999999999999773e+01
5.393010370731353760e+03,3.000000000000000000e+01,8.739000000000000057e+01
5.394007488012313843e+03,3.000000000000000000e+01,8.757999999999999829e+01
5.395010361671447754e+03,3.000000000000000000e+01,8.751000000000000512e+01
5.396015733957290649e+03,3.000000000000000000e+01,8.756000000000000227e+01
5.397006814956665039e+03,3.000000000000000000e+01,8.745999999999999375e+01
5.398000620126724243e+03,3.000000000000000000e+01,8.751000000000000512e+01
5.399007059812545776e+03,3.000000000000000000e+01,8.756000000000000227e+01
5.400005961179733276e+03,3.000000000000000000e+01,8.751000000000000512e+01
5.401010413408279419e+03,3.000000000000000000e+01,8.756000000000000227e+01
5.402013637065887451e+03,3.000000000000000000e+01,8.757999999999999829e+01
5.403013048887252808e+03,3.000000000000000000e+01,8.753000000000000114e+01
5.404014823913574219e+03,3.000000000000000000e+01,8.751000000000000512e+01
5.405019489049911499e+03,3.000000000000000000e+01,8.756000000000000227e+01
5.406020597696304321e+03,3.000000000000000000e+01,8.756000000000000227e+01
5.407013115644454956e+03,3.000000000000000000e+01,8.757999999999999829e+01
5.408005480527877808e+03,3.000000000000000000e+01,8.757999999999999829e+01
5.409010309934616089e+03,3.000000000000000000e+01,8.762999999999999545e+01
5.410002044439315796e+03,3.000000000000000000e+01,8.770999999999999375e+01
5.410993875980377197e+03,3.000000000000000000e+01,8.770999999999999375e+01
5.411998097896575928e+03,3.000000000000000000e+01,8.787999999999999545e+01
5.412996551275253296e+03,3.000000000000000000e+01,8.801999999999999602e+01
5.413990065813064575e+03,3.000000000000000000e+01,8.800000000000000000e+01
5.414996148347854614e+03,3.000000000000000000e+01,8.796999999999999886e+01
5.415998091459274292e+03,3.000000000000000000e+01,8.806999999999999318e+01
5.416991891384124756e+03,3.000000000000000000e+01,8.806999999999999318e+01
5.417985909700393677e+03,3.000000000000000000e+01,8.806999999999999318e+01
5.418977970600128174e+03,3.000000000000000000e+01,8.806999999999999318e+01
5.419972966909408569e+03,3.000000000000000000e+01,8.806999999999999318e+01
5.420964844942092896e+03,3.000000000000000000e+01,8.812000000000000455e+01
5.421959852457046509e+03,3.000000000000000000e+01,8.801999999999999602e+01
5.422962631225585938e+03,3.000000000000000000e+01,8.804999999999999716e+01
5.423966362953186035e+03,3.000000000000000000e+01,8.804999999999999716e+01
5.424957222938537598e+03,3.000000000000000000e+01,8.809999999999999432e+01
5.425959062337875366e+03,3.000000000000000000e+01,8.801999999999999602e+01
5.426963881969451904e+03,3.000000000000000000e+01,8.812000000000000455e+01
5.427956283330917358e+03,3.000000000000000000e+01,8.814000000000000057e+01
5.428948098421096802e+03,3.000000000000000000e+01,8.814000000000000057e+01
5.429952198266983032e+03,3.000000000000000000e+01,8.817000000000000171e+01
5.430956277608871460e+03,3.000000000000000000e+01,8.834000000000000341e+01
5.431961980581283569e+03,3.000000000000000000e+01,8.848999999999999488e+01
5.432965563058853149e+03,3.000000000000000000e+01,8.848999999999999488e+01
5.433970704793930054e+03,3.000000000000000000e+01,8.848999999999999488e+01
5.434961740493774414e+03,3.000000000000000000e+01,8.857999999999999829e+01
5.435958088874816895e+03,3.000000000000000000e+01,8.857999999999999829e+01
5.436961632728576660e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.437956497430801392e+03,3.000000000000000000e+01,8.854000000000000625e+01
5.438958180189132690e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.439960089206695557e+03,3.000000000000000000e+01,8.854000000000000625e+01
5.440964427947998047e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.441955297946929932e+03,3.000000000000000000e+01,8.857999999999999829e+01
5.442949077129364014e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.443955492019653320e+03,3.000000000000000000e+01,8.856000000000000227e+01
5.444958040475845337e+03,3.000000000000000000e+01,8.857999999999999829e+01
5.445962969541549683e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.446963314771652222e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.447957792758941650e+03,3.000000000000000000e+01,8.868000000000000682e+01
5.448952520608901978e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.449946837425231934e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.450950448751449585e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.451956286430358887e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.452957894325256348e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.453948108911514282e+03,3.000000000000000000e+01,8.857999999999999829e+01
5.454953645467758179e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.455958092927932739e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.456960085630416870e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.457965936183929443e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.458968712329864502e+03,3.000000000000000000e+01,8.856000000000000227e+01
5.459968102931976318e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.460968410491943359e+03,3.000000000000000000e+01,8.860999999999999943e+01
5.461959078073501587e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.462959681987762451e+03,3.000000000000000000e+01,8.856000000000000227e+01
5.463963982105255127e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.464968310356140137e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.465968114376068115e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.466968830585479736e+03,3.000000000000000000e+01,8.870999999999999375e+01
5.467962108850479126e+03,3.000000000000000000e+01,8.862999999999999545e+01
5.468967962980270386e+03,3.000000000000000000e+01,8.875000000000000000e+01
5.469967233419418335e+03,3.000000000000000000e+01,8.873000000000000398e+01
5.470966336727142334e+03,3.000000000000000000e+01,8.879999999999999716e+01
5.471970464229583740e+03,3.000000000000000000e+01,8.882999999999999829e+01
5.472963772058486938e+03,3.000000000000000000e+01,8.875000000000000000e+01
5.473967850923538208e+03,3.000000000000000000e+01,8.884999999999999432e+01
5.474973759412765503e+03,3.000000000000000000e+01,8.900000000000000000e+01
5.475978106737136841e+03,3.000000000000000000e+01,8.900000000000000000e+01
5.476980704307556152e+03,3.000000000000000000e+01,8.901999999999999602e+01
5.477980623483657837e+03,3.000000000000000000e+01,8.895000000000000284e+01
5.478985932111740112e+03,3.000000000000000000e+01,8.901999999999999602e+01
5.479990098953247070e+03,3.000000000000000000e+01,8.896999999999999886e+01
5.480992172002792358e+03,3.000000000000000000e+01,8.904999999999999716e+01
5.481984138727188110e+03,3.000000000000000000e+01,8.904999999999999716e+01
5.482974834442138672e+03,3.000000000000000000e+01,8.912000000000000455e+01
5.483976244688034058e+03,3.000000000000000000e+01,8.909999999999999432e+01
5.484981751203536987e+03,3.000000000000000000e+01,8.906999999999999318e+01
5.485973857879638672e+03,3.000000000000000000e+01,8.915000000000000568e+01
5.486965707778930664e+03,3.000000000000000000e+01,8.912000000000000455e+01
5.487970491409301758e+03,3.000000000000000000e+01,8.912000000000000455e+01
5.488962129116058350e+03,3.000000000000000000e+01,8.934000000000000341e+01
5.489962286710739136e+03,3.000000000000000000e+01,8.940999999999999659e+01
5.490956237316131592e+03,3.000000000000000000e+01,8.943999999999999773e+01
5.491960390806198120e+03,3.000000000000000000e+01,8.940999999999999659e+01
5.492964816570281982e+03,3.000000000000000000e+01,8.940999999999999659e+01
5.493962150573730469e+03,3.000000000000000000e+01,8.951000000000000512e+01
5.494953715324401855e+03,3.000000000000000000e+01,8.945999999999999375e+01
5.495958103418350220e+03,3.000000000000000000e+01,8.948999999999999488e+01
5.496960287094116211e+03,3.000000000000000000e+01,8.951000000000000512e+01
5.497954055547714233e+03,3.000000000000000000e+01,8.951000000000000512e+01
5.498954102754592896e+03,3.000000000000000000e+01,8.954000000000000625e+01
5.499953723669052124e+03,3.000000000000000000e+01,8.956000000000000227e+01
5.500956559419631958e+03,3.000000000000000000e+01,8.951000000000000512e+01
5.501961394548416138e+03,3.000000000000000000e+01,8.956000000000000227e+01
5.502966347455978394e+03,3.000000000000000000e+01,8.960999999999999943e+01
5.503958111047744751e+03,3.000000000000000000e+01,8.960999999999999943e+01
5.504953952074050903e+03,3.000000000000000000e+01,8.960999999999999943e+01
5.505958084106445312e+03,3.000000000000000000e+01,8.960999999999999943e+01
5.506958259105682373e+03,3.000000000000000000e+01,8.976000000000000512e+01
5.507964257717132568e+03,3.000000000000000000e+01,8.962999999999999545e+01
5.508965477466583252e+03,3.000000000000000000e+01,8.973000000000000398e+01
