Time (s), Heater (%), Temperature (°C)
3.211969115734100342e+02,4.000000000000000000e+01,9.685999999999999943e+01
3.221989498138427734e+02,4.000000000000000000e+01,9.693000000000000682e+01
3.232024972438812256e+02,4.000000000000000000e+01,9.723000000000000398e+01
3.241948390007019043e+02,4.000000000000000000e+01,9.723000000000000398e+01
3.251970796585083008e+02,4.000000000000000000e+01,9.725000000000000000e+01
3.261970157623291016e+02,4.000000000000000000e+01,9.742000000000000171e+01
3.271878225803375244e+02,4.000000000000000000e+01,9.742000000000000171e+01
3.281880612373352051e+02,4.000000000000000000e+01,9.751999999999999602e+01
3.291934833526611328e+02,4.000000000000000000e+01,9.770999999999999375e+01
3.301866612434387207e+02,4.000000000000000000e+01,9.779000000000000625e+01
3.311924936771392822e+02,4.000000000000000000e+01,9.779000000000000625e+01
3.321945767402648926e+02,4.000000000000000000e+01,9.790999999999999659e+01
3.331924977302551270e+02,4.000000000000000000e+01,9.798000000000000398e+01
3.341936697959899902e+02,4.000000000000000000e+01,9.806000000000000227e+01
3.351988363265991211e+02,4.000000000000000000e+01,9.828000000000000114e+01
3.361992096900939941e+02,4.000000000000000000e+01,9.823000000000000398e+01
3.372024857997894287e+02,4.000000000000000000e+01,9.834999999999999432e+01
3.382074184417724609e+02,4.000000000000000000e+01,9.837000000000000455e+01
3.392124981880187988e+02,4.000000000000000000e+01,9.856999999999999318e+01
3.402135903835296631e+02,4.000000000000000000e+01,9.879000000000000625e+01
3.412145681381225586e+02,4.000000000000000000e+01,9.873999999999999488e+01
3.422145521640777588e+02,4.000000000000000000e+01,9.879000000000000625e+01
3.432204406261444092e+02,4.000000000000000000e+01,9.879000000000000625e+01
3.442204203605651855e+02,4.000000000000000000e+01,9.889000000000000057e+01
3.452225344181060791e+02,4.000000000000000000e+01,9.906000000000000227e+01
3.462214157581329346e+02,4.000000000000000000e+01,9.925000000000000000e+01
3.472211983203887939e+02,4.000000000000000000e+01,9.918000000000000682e+01
3.482256772518157959e+02,4.000000000000000000e+01,9.928000000000000114e+01
3.492305021286010742e+02,4.000000000000000000e+01,9.929999999999999716e+01
3.502358565330505371e+02,4.000000000000000000e+01,9.934999999999999432e+01
3.512369391918182373e+02,4.000000000000000000e+01,9.959000000000000341e+01
3.522380814552307129e+02,4.000000000000000000e+01,9.973999999999999488e+01
3.532425091266632080e+02,4.000000000000000000e+01,9.973999999999999488e+01
3.542465622425079346e+02,4.000000000000000000e+01,9.985999999999999943e+01
3.552525069713592529e+02,4.000000000000000000e+01,9.984000000000000341e+01
3.562518458366394043e+02,4.000000000000000000e+01,1.001299999999999955e+02
3.572565162181854248e+02,4.000000000000000000e+01,1.001800000000000068e+02
3.582589788436889648e+02,4.000000000000000000e+01,1.002800000000000011e+02
3.592635486125946045e+02,4.000000000000000000e+01,1.003499999999999943e+02
3.602624964714050293e+02,4.000000000000000000e+01,1.005000000000000000e+02
3.612671594619750977e+02,4.000000000000000000e+01,1.006899999999999977e+02
3.622726192474365234e+02,4.000000000000000000e+01,1.007199999999999989e+02
3.632755889892578125e+02,4.000000000000000000e+01,1.007199999999999989e+02
3.642665243148803711e+02,4.000000000000000000e+01,1.008199999999999932e+02
3.652652037143707275e+02,4.000000000000000000e+01,1.008900000000000006e+02
3.662680702209472656e+02,4.000000000000000000e+01,1.011800000000000068e+02
3.672704842090606689e+02,4.000000000000000000e+01,1.012300000000000040e+02
3.682736105918884277e+02,4.000000000000000000e+01,1.012300000000000040e+02
3.692763614654541016e+02,4.000000000000000000e+01,1.012300000000000040e+02
3.702799158096313477e+02,4.000000000000000000e+01,1.012300000000000040e+02
3.712834703922271729e+02,4.000000000000000000e+01,1.013799999999999955e+02
3.722764091491699219e+02,4.000000000000000000e+01,1.013799999999999955e+02
3.732747075557708740e+02,4.000000000000000000e+01,1.014500000000000028e+02
3.742662718296051025e+02,4.000000000000000000e+01,1.016200000000000045e+02
3.752623679637908936e+02,4.000000000000000000e+01,1.015499999999999972e+02
3.762545650005340576e+02,4.000000000000000000e+01,1.015699999999999932e+02
3.772479314804077148e+02,4.000000000000000000e+01,1.016500000000000057e+02
3.782496824264526367e+02,4.000000000000000000e+01,1.016899999999999977e+02
3.792514865398406982e+02,4.000000000000000000e+01,1.017199999999999989e+02
3.802565534114837646e+02,4.000000000000000000e+01,1.018199999999999932e+02
3.812565226554870605e+02,4.000000000000000000e+01,1.018400000000000034e+02
3.822545578479766846e+02,4.000000000000000000e+01,1.019599999999999937e+02
3.832478678226470947e+02,4.000000000000000000e+01,1.020400000000000063e+02
3.842429301738739014e+02,4.000000000000000000e+01,1.021800000000000068e+02
3.852346150875091553e+02,4.000000000000000000e+01,1.020799999999999983e+02
3.862314894199371338e+02,4.000000000000000000e+01,1.022600000000000051e+02
3.872357428073883057e+02,4.000000000000000000e+01,1.022300000000000040e+02
